                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    872,                 1.6812,                0.69613,                0.93532,                0.92893,                0.91778,                0.96826,                0.52351,                 1.5033,                 0.6305,                0.91329,              0.0080798,              0.0080798,              0.0080798
                    873,                 1.6808,                0.69348,                0.92662,                0.91941,                0.92121,                0.96532,                0.49619,                  1.555,                0.64108,                0.92056,              0.0080757,              0.0080757,              0.0080757
                    874,                 1.6569,                0.69109,                0.92543,                0.91812,                0.92518,                0.96723,                0.51834,                 1.5287,                0.63547,                0.91834,              0.0080716,              0.0080716,              0.0080716
                    875,                 1.6815,                 0.6952,                0.91303,                0.91812,                0.92518,                0.96723,                0.51834,                 1.5287,                0.63547,                0.91834,              0.0080675,              0.0080675,              0.0080675
                    876,                 1.6754,                0.69303,                0.91517,                 0.9169,                0.91281,                0.96395,                0.51789,                 1.5393,                0.63977,                0.91803,              0.0080634,              0.0080634,              0.0080634
                    877,                 1.6702,                0.69767,                0.93073,                0.91969,                 0.9113,                0.96627,                0.50515,                 1.5492,                0.64538,                0.92084,              0.0080593,              0.0080593,              0.0080593
                    878,                 1.6473,                0.69095,                0.93779,                0.92002,                0.91223,                0.96257,                0.51126,                 1.5358,                0.63782,                0.91632,              0.0080551,              0.0080551,              0.0080551
                    879,                 1.6638,                0.69424,                0.92483,                0.91419,                0.92159,                0.96734,                0.49417,                 1.5731,                0.64182,                0.92428,               0.008051,               0.008051,               0.008051
                    880,                 1.6517,                 0.6877,                0.91194,                0.91419,                0.92159,                0.96734,                0.49417,                 1.5731,                0.64182,                0.92428,              0.0080469,              0.0080469,              0.0080469
                    881,                 1.6226,                0.68423,                0.92608,                0.92578,                 0.9093,                0.96487,                0.51532,                 1.5292,                0.63844,                0.91587,              0.0080428,              0.0080428,              0.0080428
                    882,                 1.6649,                0.68965,                0.92938,                0.92862,                0.91349,                0.96642,                0.49134,                 1.5873,                0.64757,                0.92456,              0.0080386,              0.0080386,              0.0080386
                    883,                 1.6556,                0.69026,                0.92828,                0.91892,                0.91521,                0.96578,                0.51587,                 1.5279,                0.63449,                0.91546,              0.0080345,              0.0080345,              0.0080345
                    884,                 1.6692,                0.68944,                0.91139,                0.91892,                0.91521,                0.96578,                0.51587,                 1.5279,                0.63449,                0.91546,              0.0080304,              0.0080304,              0.0080304
                    885,                 1.6127,                 0.6791,                0.92128,                0.92181,                0.91691,                0.96669,                 0.5198,                 1.5143,                0.63428,                0.91394,              0.0080262,              0.0080262,              0.0080262
                    886,                 1.6132,                 0.6826,                0.91599,                0.92274,                 0.9175,                0.96644,                0.49955,                 1.5604,                0.63885,                0.91833,              0.0080221,              0.0080221,              0.0080221
                    887,                 1.6292,                0.69329,                0.92592,                0.92269,                0.90696,                0.96023,                0.51485,                   1.54,                0.64742,                0.91516,              0.0080179,              0.0080179,              0.0080179
                    888,                 1.6555,                0.69933,                0.92141,                0.92699,                0.91223,                0.96673,                0.49707,                 1.5705,                0.64561,                0.92055,              0.0080138,              0.0080138,              0.0080138
                    889,                 1.6634,                0.68864,                0.91514,                0.92699,                0.91223,                0.96673,                0.49707,                 1.5705,                0.64561,                0.92055,              0.0080096,              0.0080096,              0.0080096
                    890,                  1.658,                0.69378,                0.91704,                0.91863,                0.92478,                0.96851,                0.52673,                 1.4831,                0.62867,                0.90644,              0.0080055,              0.0080055,              0.0080055
                    891,                  1.662,                0.69848,                0.92096,                0.92692,                0.89702,                 0.9606,                0.49415,                 1.5804,                 0.6605,                0.92333,              0.0080013,              0.0080013,              0.0080013
                    892,                 1.6384,                0.69795,                0.93136,                0.92011,                0.91398,                0.96599,                0.52042,                 1.5127,                0.63396,                0.91013,              0.0079972,              0.0079972,              0.0079972
                    893,                 1.6593,                0.69634,                0.94231,                0.92011,                0.91398,                0.96599,                0.52042,                 1.5127,                0.63396,                0.91013,               0.007993,               0.007993,               0.007993
                    894,                  1.671,                0.71608,                0.93602,                0.91261,                0.91457,                0.96181,                0.50603,                 1.5289,                0.65142,                0.91279,              0.0079888,              0.0079888,              0.0079888
                    895,                 1.6908,                0.69903,                0.90071,                0.91332,                0.91867,                 0.9639,                0.49848,                 1.5687,                0.64315,                 0.9159,              0.0079846,              0.0079846,              0.0079846
                    896,                 1.6518,                0.69266,                0.91765,                0.90649,                0.92218,                0.96065,                0.51076,                 1.5449,                0.64489,                0.91559,              0.0079805,              0.0079805,              0.0079805
                    897,                 1.6262,                0.69008,                0.92938,                 0.9197,                0.91142,                0.96697,                 0.5109,                  1.567,                0.64397,                0.91856,              0.0079763,              0.0079763,              0.0079763
                    898,                 1.6584,                0.69253,                0.94128,                 0.9197,                0.91142,                0.96697,                 0.5109,                  1.567,                0.64397,                0.91856,              0.0079721,              0.0079721,              0.0079721
                    899,                  1.666,                0.69436,                0.92698,                0.91292,                0.91164,                0.95863,                0.51991,                 1.5415,                0.64147,                0.91982,              0.0079679,              0.0079679,              0.0079679
                    900,                 1.6687,                 0.6983,                0.90934,                0.91244,                0.92071,                0.96503,                0.50471,                 1.5578,                0.64739,                0.92079,              0.0079637,              0.0079637,              0.0079637
                    901,                  1.662,                0.69612,                0.91932,                0.90062,                0.92042,                0.95678,                0.50824,                 1.5642,                0.64767,                0.92369,              0.0079595,              0.0079595,              0.0079595
                    902,                 1.6684,                0.69484,                0.92274,                0.91956,                0.91635,                0.96618,                0.50214,                 1.5647,                0.64113,                 0.9199,              0.0079553,              0.0079553,              0.0079553
                    903,                 1.6445,                0.67933,                0.92167,                0.91956,                0.91635,                0.96618,                0.50214,                 1.5647,                0.64113,                 0.9199,              0.0079511,              0.0079511,              0.0079511
                    904,                 1.6244,                0.68835,                0.92141,                0.91232,                0.92803,                0.96406,                0.52322,                 1.5039,                0.63693,                0.91167,              0.0079469,              0.0079469,              0.0079469
                    905,                 1.6609,                0.69384,                 0.9173,                0.91421,                0.92042,                0.96508,                0.49684,                 1.5542,                0.63817,                 0.9197,              0.0079427,              0.0079427,              0.0079427
                    906,                 1.6514,                0.68664,                 0.9188,                0.91581,                0.92218,                0.96349,                0.51461,                 1.5053,                0.63649,                0.91256,              0.0079385,              0.0079385,              0.0079385
                    907,                  1.657,                0.68864,                0.92186,                0.91581,                0.92218,                0.96349,                0.51461,                 1.5053,                0.63649,                0.91256,              0.0079343,              0.0079343,              0.0079343
                    908,                 1.6534,                0.68186,                0.91763,                0.91261,                0.92452,                0.96264,                0.49087,                 1.5851,                0.65256,                  0.926,              0.0079301,              0.0079301,              0.0079301
                    909,                 1.6698,                0.69609,                0.92174,                0.90722,                0.92861,                0.96375,                0.51758,                 1.4969,                0.62719,                 0.9128,              0.0079259,              0.0079259,              0.0079259
                    910,                 1.6534,                0.68897,                0.91449,                0.92029,                0.91867,                0.96395,                0.50723,                 1.5326,                0.64084,                0.91745,              0.0079217,              0.0079217,              0.0079217
                    911,                 1.6349,                 0.6868,                 0.9199,                0.92342,                0.91457,                 0.9657,                0.51968,                 1.5046,                0.63349,                0.91163,              0.0079174,              0.0079174,              0.0079174
                    912,                 1.6438,                0.68281,                0.92891,                0.92342,                0.91457,                 0.9657,                0.51968,                 1.5046,                0.63349,                0.91163,              0.0079132,              0.0079132,              0.0079132
                    913,                 1.6358,                0.69037,                0.91239,                0.91099,                0.92335,                0.96493,                0.50837,                 1.5273,                0.64088,                0.91496,               0.007909,               0.007909,               0.007909
                    914,                  1.632,                0.68042,                 0.9153,                0.92493,                0.90843,                 0.9636,                0.52235,                  1.494,                0.63949,                0.90855,              0.0079048,              0.0079048,              0.0079048
                    915,                 1.6119,                0.67947,                0.92549,                0.92083,                0.91884,                0.96545,                0.50027,                  1.551,                0.64053,                0.91947,              0.0079005,              0.0079005,              0.0079005
                    916,                  1.621,                0.68081,                0.91847,                0.92083,                0.91884,                0.96545,                0.50027,                  1.551,                0.64053,                0.91947,              0.0078963,              0.0078963,              0.0078963
                    917,                  1.626,                0.68828,                0.91562,                0.92738,                0.91169,                0.96551,                0.49868,                  1.576,                0.65669,                0.92374,               0.007892,               0.007892,               0.007892
                    918,                 1.6539,                0.70196,                0.92253,                0.91661,                0.92452,                0.96586,                 0.5143,                 1.5044,                0.63633,                0.91248,              0.0078878,              0.0078878,              0.0078878
                    919,                 1.6289,                0.69626,                0.92967,                0.92402,                0.92508,                0.96494,                0.51326,                  1.513,                0.62999,                0.91234,              0.0078835,              0.0078835,              0.0078835
                    920,                 1.6115,                0.68241,                0.92927,                0.92404,                0.92534,                0.96522,                0.52225,                 1.5056,                0.62463,                0.91162,              0.0078793,              0.0078793,              0.0078793
                    921,                 1.6936,                0.69228,                0.92361,                0.92404,                0.92534,                0.96522,                0.52225,                 1.5056,                0.62463,                0.91162,               0.007875,               0.007875,               0.007875
                    922,                 1.6153,                0.68055,                 0.9247,                0.92561,                0.91733,                0.96465,                0.50571,                 1.5461,                0.63906,                0.91681,              0.0078708,              0.0078708,              0.0078708
                    923,                 1.6342,                 0.6874,                0.91731,                0.92009,                0.92978,                0.97023,                0.53792,                 1.4729,                0.61808,                0.90596,              0.0078665,              0.0078665,              0.0078665
                    924,                 1.6594,                0.68986,                0.92033,                0.92651,                0.92803,                0.96943,                0.50929,                 1.5509,                0.63454,                0.92037,              0.0078622,              0.0078622,              0.0078622
                    925,                 1.6171,                0.67702,                0.92253,                0.92651,                0.92803,                0.96943,                0.50929,                 1.5509,                0.63454,                0.92037,               0.007858,               0.007858,               0.007858
                    926,                 1.6268,                 0.6877,                0.93195,                0.93042,                0.91808,                0.96749,                0.50489,                  1.572,                0.64014,                0.92485,              0.0078537,              0.0078537,              0.0078537
                    927,                 1.6114,                0.67814,                0.91601,                0.92196,                0.91984,                0.96911,                0.52524,                 1.4958,                0.61805,                0.91233,              0.0078494,              0.0078494,              0.0078494
                    928,                 1.6177,                0.68044,                0.92788,                0.90886,                0.91398,                0.95691,                0.50604,                 1.5529,                0.64921,                0.92719,              0.0078452,              0.0078452,              0.0078452
                    929,                 1.6099,                0.68793,                0.91763,                0.92186,                0.92505,                0.96836,                0.51364,                 1.5109,                0.62094,                 0.9142,              0.0078409,              0.0078409,              0.0078409
                    930,                 1.6417,                0.68493,                0.92031,                0.92186,                0.92505,                0.96836,                0.51364,                 1.5109,                0.62094,                 0.9142,              0.0078366,              0.0078366,              0.0078366
                    931,                 1.6371,                0.68083,                0.92512,                 0.9304,                0.91518,                0.96484,                0.50856,                 1.5132,                0.62376,                0.91517,              0.0078323,              0.0078323,              0.0078323
                    932,                 1.6355,                 0.6818,                0.92021,                0.93224,                0.91808,                0.96923,                0.52494,                 1.4889,                0.62309,                0.91033,               0.007828,               0.007828,               0.007828
                    933,                 1.6376,                0.68484,                0.92929,                0.93144,                0.91415,                0.96565,                0.51385,                 1.5068,                0.62688,                0.91319,              0.0078237,              0.0078237,              0.0078237
                    934,                 1.6144,                0.68005,                0.92904,                0.92817,                0.92238,                 0.9692,                0.51446,                  1.512,                0.62554,                0.91301,              0.0078194,              0.0078194,              0.0078194
                    935,                 1.6469,                0.68217,                0.93446,                0.92817,                0.92238,                 0.9692,                0.51446,                  1.512,                0.62554,                0.91301,              0.0078151,              0.0078151,              0.0078151
                    936,                 1.6359,                0.68171,                0.91924,                0.92656,                0.92335,                0.96606,                0.52319,                 1.4823,                0.62127,                0.90922,              0.0078108,              0.0078108,              0.0078108
                    937,                 1.6223,                0.67922,                0.91893,                0.91439,                0.93329,                0.96747,                 0.5037,                 1.5366,                0.62644,                0.91688,              0.0078065,              0.0078065,              0.0078065
                    938,                 1.6212,                0.67459,                0.91301,                0.92208,                0.92786,                0.96759,                0.52094,                 1.4894,                0.61641,                0.90987,              0.0078022,              0.0078022,              0.0078022
                    939,                 1.6164,                0.67477,                0.90936,                0.92208,                0.92786,                0.96759,                0.52094,                 1.4894,                0.61641,                0.90987,              0.0077979,              0.0077979,              0.0077979
                    940,                 1.6298,                0.67925,                0.91152,                0.93337,                0.90989,                0.96764,                0.52418,                  1.489,                0.61768,                0.90875,              0.0077936,              0.0077936,              0.0077936
                    941,                 1.6325,                0.68238,                0.90281,                0.92299,                 0.9257,                0.96763,                0.50986,                 1.4961,                0.62432,                0.91185,              0.0077893,              0.0077893,              0.0077893
                    942,                 1.5981,                0.67889,                0.91884,                0.92863,                 0.9212,                0.96935,                0.52802,                 1.4857,                0.62136,                0.90891,               0.007785,               0.007785,               0.007785
                    943,                 1.6304,                0.67692,                  0.902,                0.91134,                0.93037,                0.96637,                0.50881,                 1.5312,                  0.628,                0.91635,              0.0077806,              0.0077806,              0.0077806
                    944,                 1.6144,                0.67428,                0.91102,                0.91134,                0.93037,                0.96637,                0.50881,                 1.5312,                  0.628,                0.91635,              0.0077763,              0.0077763,              0.0077763
                    945,                 1.6007,                0.66885,                0.91319,                0.91419,                0.92627,                0.96747,                0.51901,                 1.5173,                0.62213,                 0.9125,               0.007772,               0.007772,               0.007772
                    946,                 1.6388,                0.67988,                0.91752,                0.91373,                0.92744,                0.96451,                0.51654,                 1.5115,                0.62471,                0.91221,              0.0077677,              0.0077677,              0.0077677
                    947,                 1.6149,                0.67854,                0.93746,                0.92611,                0.92409,                0.96854,                0.52169,                 1.4966,                0.61768,                 0.9105,              0.0077633,              0.0077633,              0.0077633
                    948,                 1.6015,                0.66997,                 0.9169,                0.92611,                0.92409,                0.96854,                0.52169,                 1.4966,                0.61768,                 0.9105,               0.007759,               0.007759,               0.007759
                    949,                 1.6171,                0.67651,                0.90556,                0.92419,                 0.9175,                0.96796,                0.52355,                 1.4786,                0.62283,                0.90759,              0.0077547,              0.0077547,              0.0077547
                    950,                 1.6217,                 0.6708,                0.91155,                0.94699,                0.89819,                 0.9658,                 0.5151,                 1.5185,                0.62663,                0.91257,              0.0077503,              0.0077503,              0.0077503
                    951,                 1.6047,                0.66918,                 0.9153,                0.93823,                0.90655,                0.96597,                0.52634,                 1.4841,                0.62016,                0.90826,               0.007746,               0.007746,               0.007746
                    952,                 1.5987,                0.67209,                0.91243,                0.93032,                0.91401,                0.96703,                0.50464,                 1.5519,                 0.6312,                0.91779,              0.0077416,              0.0077416,              0.0077416
                    953,                  1.629,                0.67136,                0.92054,                0.93032,                0.91401,                0.96703,                0.50464,                 1.5519,                 0.6312,                0.91779,              0.0077373,              0.0077373,              0.0077373
                    954,                 1.5874,                0.66202,                0.90371,                0.92881,                0.91691,                0.96839,                0.53468,                 1.4618,                0.61393,                0.90421,              0.0077329,              0.0077329,              0.0077329
                    955,                 1.6376,                0.67348,                0.90727,                0.93826,                0.90579,                0.96798,                0.49861,                 1.5692,                0.63804,                0.91958,              0.0077286,              0.0077286,              0.0077286
                    956,                 1.6128,                 0.6678,                0.91194,                0.92857,                0.92041,                0.96893,                0.53987,                 1.4606,                0.61343,                0.90274,              0.0077242,              0.0077242,              0.0077242
                    957,                 1.6185,                0.67139,                0.91256,                0.92857,                0.92041,                0.96893,                0.53987,                 1.4606,                0.61343,                0.90274,              0.0077198,              0.0077198,              0.0077198
                    958,                 1.6051,                0.67972,                 0.9172,                0.92937,                0.90848,                0.96765,                0.53309,                 1.4803,                0.62611,                0.90581,              0.0077155,              0.0077155,              0.0077155
                    959,                 1.6433,                 0.6775,                0.90603,                0.93537,                0.91455,                0.97128,                0.51578,                 1.5276,                0.62318,                0.91182,              0.0077111,              0.0077111,              0.0077111
                    960,                 1.6211,                0.66949,                0.90897,                0.92871,                0.92235,                0.96907,                0.52339,                 1.5012,                0.62432,                0.90967,              0.0077067,              0.0077067,              0.0077067
                    961,                 1.5779,                0.66528,                0.92642,                0.92739,                0.92159,                0.97101,                0.51029,                 1.5632,                0.63504,                0.92034,              0.0077023,              0.0077023,              0.0077023
                    962,                  1.614,                0.67457,                0.91283,                0.92739,                0.92159,                0.97101,                0.51029,                 1.5632,                0.63504,                0.92034,               0.007698,               0.007698,               0.007698
                    963,                 1.6398,                0.68052,                0.91637,                0.92248,                0.92042,                0.96601,                0.52133,                 1.5272,                 0.6386,                0.91632,              0.0076936,              0.0076936,              0.0076936
                    964,                 1.6017,                0.67665,                 0.9216,                0.92382,                0.91633,                0.96686,                0.53371,                 1.4624,                0.61604,                0.90477,              0.0076892,              0.0076892,              0.0076892
                    965,                 1.6032,                0.67795,                0.92093,                0.92927,                0.91984,                0.96803,                0.51661,                 1.5133,                0.62609,                0.91222,              0.0076848,              0.0076848,              0.0076848
                    966,                  1.604,                0.67888,                0.93546,                0.92623,                0.91831,                0.97042,                 0.5368,                 1.4559,                0.61545,                0.90268,              0.0076804,              0.0076804,              0.0076804
                    967,                 1.6244,                0.67649,                 0.9155,                0.92623,                0.91831,                0.97042,                 0.5368,                 1.4559,                0.61545,                0.90268,               0.007676,               0.007676,               0.007676
                    968,                 1.6178,                0.67197,                0.91036,                0.92226,                0.91808,                0.96909,                0.51594,                 1.5189,                0.62611,                0.91129,              0.0076716,              0.0076716,              0.0076716
                    969,                 1.5921,                0.66815,                0.92717,                0.92813,                0.92335,                0.97291,                0.53962,                 1.4602,                0.61441,                0.90142,              0.0076672,              0.0076672,              0.0076672
                    970,                   1.62,                0.67618,                0.92506,                0.93784,                0.90924,                0.96845,                0.51507,                 1.5222,                0.62894,                0.91261,              0.0076628,              0.0076628,              0.0076628
                    971,                 1.5632,                0.66171,                 0.9189,                0.93784,                0.90924,                0.96845,                0.51507,                 1.5222,                0.62894,                0.91261,              0.0076584,              0.0076584,              0.0076584
                    972,                  1.562,                0.65607,                0.91781,                0.92478,                0.92084,                0.96809,                0.52789,                  1.486,                0.61977,                0.90671,               0.007654,               0.007654,               0.007654
                    973,                 1.5927,                0.67215,                0.93176,                0.92961,                0.91958,                0.96665,                0.51797,                 1.5157,                0.62706,                0.91416,              0.0076496,              0.0076496,              0.0076496
                    974,                 1.6203,                0.66548,                 0.8988,                0.93259,                0.92282,                0.96814,                0.53787,                 1.4625,                0.61552,                 0.9045,              0.0076452,              0.0076452,              0.0076452
                    975,                 1.5926,                0.66601,                 0.9044,                0.92848,                0.92674,                0.97024,                0.51469,                 1.5332,                0.62238,                0.91519,              0.0076408,              0.0076408,              0.0076408
                    976,                 1.6297,                0.67207,                0.91724,                0.92848,                0.92674,                0.97024,                0.51469,                 1.5332,                0.62238,                0.91519,              0.0076364,              0.0076364,              0.0076364
                    977,                  1.568,                0.70221,                0.92494,                0.93283,                0.91821,                0.96713,                0.52342,                 1.5229,                0.64683,                 0.9117,              0.0076319,              0.0076319,              0.0076319
                    978,                 1.5958,                0.67983,                0.90562,                0.92076,                0.92452,                0.96907,                0.53754,                  1.468,                0.61392,                  0.905,              0.0076275,              0.0076275,              0.0076275
                    979,                 1.6098,                0.68274,                0.91502,                0.93534,                0.91984,                0.97191,                0.52109,                 1.5065,                0.61716,                0.90983,              0.0076231,              0.0076231,              0.0076231
                    980,                 1.5613,                0.65896,                0.90652,                0.93534,                0.91984,                0.97191,                0.52109,                 1.5065,                0.61716,                0.90983,              0.0076187,              0.0076187,              0.0076187
                    981,                 1.6257,                0.67324,                0.90052,                0.91954,                0.92287,                 0.9662,                0.52185,                  1.491,                0.62054,                0.91019,              0.0076142,              0.0076142,              0.0076142
                    982,                 1.6376,                 0.6786,                0.91663,                0.93677,                0.91223,                0.96863,                 0.5221,                 1.5043,                0.61805,                0.90868,              0.0076098,              0.0076098,              0.0076098
                    983,                 1.6137,                0.67993,                0.94329,                0.93429,                0.91512,                0.96633,                0.53427,                 1.4837,                0.62037,                 0.9099,              0.0076054,              0.0076054,              0.0076054
                    984,                 1.6224,                0.68156,                0.91803,                 0.9239,                0.92353,                0.97068,                0.52536,                 1.4893,                0.62197,                0.90849,              0.0076009,              0.0076009,              0.0076009
                    985,                  1.594,                0.67201,                0.90554,                 0.9239,                0.92353,                0.97068,                0.52536,                 1.4893,                0.62197,                0.90849,              0.0075965,              0.0075965,              0.0075965
                    986,                 1.5672,                0.66742,                0.91169,                0.93435,                0.90772,                0.96674,                0.53725,                 1.4692,                0.62451,                0.90696,               0.007592,               0.007592,               0.007592
                    987,                 1.5777,                0.67041,                  0.928,                0.93871,                 0.9175,                0.97097,                0.51034,                 1.5562,                 0.6334,                0.92012,              0.0075876,              0.0075876,              0.0075876
                    988,                 1.6104,                0.68267,                0.93693,                0.92921,                 0.9217,                0.97062,                0.54736,                 1.4405,                0.60903,                0.90123,              0.0075831,              0.0075831,              0.0075831
                    989,                 1.5936,                0.66664,                0.90274,                0.92921,                 0.9217,                0.97062,                0.54736,                 1.4405,                0.60903,                0.90123,              0.0075787,              0.0075787,              0.0075787
                    990,                 1.5882,                0.66561,                0.90703,                0.93412,                0.91925,                0.96958,                0.52577,                 1.5017,                0.62251,                0.91232,              0.0075742,              0.0075742,              0.0075742
                    991,                 1.6282,                0.67566,                 0.9163,                0.92961,                0.91962,                0.96969,                0.52363,                 1.5093,                0.61802,                0.91016,              0.0075698,              0.0075698,              0.0075698
                    992,                 1.6219,                0.67435,                0.91965,                0.92894,                0.91786,                0.96982,                0.52568,                  1.482,                 0.6164,                0.90633,              0.0075653,              0.0075653,              0.0075653
                    993,                 1.6085,                 0.6635,                0.90081,                0.92615,                0.92335,                0.97113,                 0.5299,                 1.4894,                0.61388,                0.90499,              0.0075608,              0.0075608,              0.0075608
                    994,                 1.6666,                0.67616,                0.89909,                0.92615,                0.92335,                0.97113,                 0.5299,                 1.4894,                0.61388,                0.90499,              0.0075564,              0.0075564,              0.0075564
                    995,                 1.5716,                0.66555,                0.89895,                 0.9217,                  0.923,                0.96939,                0.53334,                  1.455,                0.61464,                0.90317,              0.0075519,              0.0075519,              0.0075519
                    996,                 1.5669,                0.66099,                0.91536,                0.92869,                0.92393,                0.97173,                0.53094,                 1.4684,                0.61408,                0.90345,              0.0075474,              0.0075474,              0.0075474
                    997,                 1.6203,                 0.6715,                0.90244,                 0.9329,                0.91633,                0.96873,                0.51731,                  1.509,                0.62687,                0.91194,              0.0075429,              0.0075429,              0.0075429
                    998,                  1.586,                0.67085,                0.91254,                0.92988,                0.91925,                0.97042,                0.54216,                 1.4477,                0.60604,                0.90143,              0.0075385,              0.0075385,              0.0075385
                    999,                  1.591,                0.65754,                0.89184,                0.92988,                0.91925,                0.97042,                0.54216,                 1.4477,                0.60604,                0.90143,               0.007534,               0.007534,               0.007534
                   1000,                 1.6349,                0.66413,                 0.8853,                0.92855,                0.92159,                0.97012,                0.52175,                 1.4959,                0.61997,                0.91046,              0.0075295,              0.0075295,              0.0075295
                   1001,                 1.6014,                0.66301,                0.89975,                0.92621,                0.91803,                0.96939,                0.55001,                 1.4322,                0.60989,                0.90091,               0.007525,               0.007525,               0.007525
                   1002,                 1.5917,                0.66751,                0.89912,                0.92837,                0.91769,                0.96981,                0.51336,                 1.5498,                 0.6282,                 0.9182,              0.0075205,              0.0075205,              0.0075205
                   1003,                 1.6046,                0.66192,                0.90582,                0.92837,                0.91769,                0.96981,                0.51336,                 1.5498,                 0.6282,                 0.9182,               0.007516,               0.007516,               0.007516
                   1004,                 1.5779,                0.66004,                0.90754,                0.93217,                0.91691,                0.96806,                0.53536,                 1.4826,                0.61852,                0.90792,              0.0075115,              0.0075115,              0.0075115
                   1005,                 1.5799,                0.66026,                0.91206,                0.91665,                0.91381,                0.96136,                0.51922,                  1.526,                0.63002,                0.91769,               0.007507,               0.007507,               0.007507
