                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    624,                0.46759,                 0.2207,                0.80484,                0.87469,                0.82557,                0.88884,                0.55654,                 1.4945,                0.79729,                 1.5376,              0.0089865,              0.0089865,              0.0089865
                    625,                0.47161,                0.21377,                 0.8034,                0.87691,                0.82554,                0.88982,                0.55621,                 1.4954,                0.79569,                  1.542,              0.0089834,              0.0089834,              0.0089834
                    626,                0.46849,                0.21622,                0.80345,                0.87729,                0.82394,                0.88966,                 0.5561,                 1.4952,                0.79181,                 1.5467,              0.0089803,              0.0089803,              0.0089803
                    627,                0.46852,                0.21167,                0.80069,                0.87547,                0.82699,                0.89094,                0.55657,                 1.4957,                0.80104,                 1.5501,              0.0089771,              0.0089771,              0.0089771
                    628,                 0.4769,                0.21326,                0.80335,                0.87501,                0.82914,                0.89179,                0.55709,                 1.4962,                0.80052,                  1.561,              0.0089739,              0.0089739,              0.0089739
                    629,                0.46111,                0.20826,                0.80229,                0.87951,                 0.8284,                0.89114,                0.55653,                 1.4958,                0.80267,                  1.573,              0.0089708,              0.0089708,              0.0089708
                    630,                0.47204,                0.21744,                0.80254,                0.87735,                0.82669,                0.88914,                  0.555,                 1.4953,                0.80682,                 1.5901,              0.0089676,              0.0089676,              0.0089676
                    631,                0.47584,                0.21559,                0.80431,                 0.8782,                0.82399,                0.88722,                0.55356,                 1.4936,                0.81218,                  1.601,              0.0089644,              0.0089644,              0.0089644
                    632,                0.45615,                0.20784,                0.80193,                 0.8783,                0.82235,                0.88576,                0.55407,                  1.495,                0.82291,                 1.6016,              0.0089613,              0.0089613,              0.0089613
                    633,                 0.4642,                0.21135,                 0.8002,                0.87788,                0.82043,                0.88586,                0.55465,                 1.4964,                0.82602,                 1.6003,              0.0089581,              0.0089581,              0.0089581
                    634,                0.46873,                0.21639,                 0.8002,                0.87553,                0.82394,                0.88682,                0.55532,                  1.496,                0.82231,                 1.6045,              0.0089549,              0.0089549,              0.0089549
                    635,                0.47442,                  0.215,                0.80083,                0.87302,                0.82638,                0.88856,                0.55747,                  1.494,                0.82001,                 1.5995,              0.0089517,              0.0089517,              0.0089517
                    636,                0.46534,                0.20999,                0.80093,                0.87496,                0.82793,                0.88918,                0.55786,                  1.494,                0.81477,                 1.5912,              0.0089485,              0.0089485,              0.0089485
                    637,                0.45879,                0.20875,                0.80137,                0.88357,                0.81761,                0.88879,                0.55805,                 1.4966,                0.81961,                  1.583,              0.0089453,              0.0089453,              0.0089453
                    638,                0.46393,                0.20984,                0.80025,                0.87202,                0.82346,                0.88622,                0.55627,                 1.4958,                0.82288,                 1.5765,              0.0089421,              0.0089421,              0.0089421
                    639,                0.46435,                0.20993,                0.80122,                0.87597,                0.82407,                0.88644,                0.55666,                 1.4951,                0.81931,                 1.5707,              0.0089389,              0.0089389,              0.0089389
                    640,                0.46221,                0.21064,                0.79991,                 0.8797,                0.82251,                0.88618,                0.55637,                 1.4913,                0.82341,                 1.5692,              0.0089357,              0.0089357,              0.0089357
                    641,                0.47025,                0.21606,                0.80188,                0.87187,                 0.8222,                 0.8859,                0.55533,                  1.493,                0.82072,                 1.5711,              0.0089325,              0.0089325,              0.0089325
                    642,                0.47226,                 0.2124,                0.80113,                0.87242,                0.81995,                0.88462,                0.55499,                 1.4939,                0.82126,                 1.5698,              0.0089293,              0.0089293,              0.0089293
                    643,                0.46321,                0.21094,                0.80281,                0.87468,                0.82075,                0.88546,                0.55624,                 1.4935,                 0.8189,                 1.5767,              0.0089261,              0.0089261,              0.0089261
                    644,                0.46518,                0.21163,                0.80197,                0.87893,                0.82044,                0.88634,                 0.5556,                 1.4941,                0.81826,                 1.5812,              0.0089228,              0.0089228,              0.0089228
                    645,                0.46923,                 0.2133,                0.79878,                0.88036,                0.81756,                 0.8854,                0.55481,                 1.4995,                0.81674,                 1.5899,              0.0089196,              0.0089196,              0.0089196
                    646,                0.46509,                 0.2171,                0.80078,                0.87793,                 0.8233,                0.88527,                0.55427,                 1.5007,                0.81266,                 1.5899,              0.0089164,              0.0089164,              0.0089164
                    647,                0.46942,                0.21527,                0.80046,                0.87754,                0.82123,                0.88575,                0.55469,                 1.5017,                0.81126,                 1.5841,              0.0089131,              0.0089131,              0.0089131
                    648,                0.46871,                0.21521,                0.80019,                0.87561,                0.82361,                0.88543,                0.55468,                 1.5027,                0.80904,                 1.5754,              0.0089099,              0.0089099,              0.0089099
                    649,                0.45844,                0.20826,                 0.8003,                 0.8733,                0.82362,                0.88468,                0.55489,                 1.5003,                0.81082,                 1.5675,              0.0089066,              0.0089066,              0.0089066
                    650,                0.45611,                0.21432,                0.79874,                0.87905,                0.82203,                0.88581,                0.55508,                 1.4975,                 0.8161,                 1.5638,              0.0089034,              0.0089034,              0.0089034
                    651,                 0.4648,                0.21659,                0.79838,                0.87683,                0.81995,                0.88449,                 0.5558,                 1.4952,                0.81601,                 1.5564,              0.0089001,              0.0089001,              0.0089001
                    652,                0.45674,                0.20928,                0.80302,                0.87981,                0.81836,                0.88632,                0.55725,                  1.495,                  0.822,                 1.5559,              0.0088969,              0.0088969,              0.0088969
                    653,                0.46101,                 0.2131,                0.79907,                 0.8793,                0.81627,                0.88544,                0.55733,                 1.4963,                0.82862,                 1.5629,              0.0088936,              0.0088936,              0.0088936
                    654,                0.46138,                0.21042,                0.80116,                0.87779,                0.81741,                0.88671,                0.55571,                 1.4973,                0.82947,                 1.5707,              0.0088903,              0.0088903,              0.0088903
                    655,                0.46305,                0.20943,                0.80086,                0.87577,                0.81918,                 0.8865,                0.55627,                 1.4993,                0.82399,                 1.5805,              0.0088871,              0.0088871,              0.0088871
                    656,                0.45329,                0.20846,                0.80129,                0.87995,                0.82015,                0.88794,                0.55706,                 1.4983,                0.82736,                 1.5839,              0.0088838,              0.0088838,              0.0088838
                    657,                0.46197,                0.21316,                0.80225,                0.87813,                0.82232,                0.88828,                0.55559,                 1.4985,                0.82849,                 1.5876,              0.0088805,              0.0088805,              0.0088805
                    658,                0.47013,                 0.2149,                0.80409,                0.87928,                0.82809,                 0.8921,                 0.5574,                 1.4993,                0.81511,                 1.5824,              0.0088772,              0.0088772,              0.0088772
                    659,                0.46549,                 0.2129,                0.80174,                0.87869,                0.82729,                0.89106,                0.55725,                 1.5006,                0.81221,                 1.5799,              0.0088739,              0.0088739,              0.0088739
                    660,                0.47009,                0.21367,                0.79898,                0.87553,                0.82618,                0.88977,                0.55525,                  1.498,                0.80901,                 1.5667,              0.0088706,              0.0088706,              0.0088706
                    661,                0.46469,                0.21476,                0.80013,                0.87909,                0.82777,                0.89021,                0.55745,                 1.4957,                0.80255,                 1.5569,              0.0088673,              0.0088673,              0.0088673
                    662,                0.46257,                0.21367,                0.80068,                  0.876,                0.82761,                0.89029,                0.55882,                 1.4957,                0.80435,                 1.5509,               0.008864,               0.008864,               0.008864
                    663,                0.46689,                 0.2181,                0.80161,                0.87614,                0.82841,                0.89024,                0.55807,                 1.4946,                0.80662,                 1.5444,              0.0088607,              0.0088607,              0.0088607
                    664,                0.46806,                0.21258,                0.80101,                0.87492,                0.83097,                0.89246,                0.55771,                 1.4916,                0.80635,                 1.5357,              0.0088574,              0.0088574,              0.0088574
                    665,                0.46157,                 0.2104,                 0.8024,                0.87423,                0.83288,                0.89299,                0.55767,                 1.4941,                0.80363,                 1.5393,              0.0088541,              0.0088541,              0.0088541
                    666,                0.46174,                 0.2126,                0.80098,                 0.8807,                0.82745,                0.89071,                0.55825,                 1.4944,                0.80866,                 1.5388,              0.0088508,              0.0088508,              0.0088508
                    667,                0.46794,                0.20974,                 0.8023,                0.87621,                0.82809,                0.89086,                0.55813,                 1.4964,                 0.8089,                 1.5458,              0.0088475,              0.0088475,              0.0088475
                    668,                0.46082,                0.20667,                0.80072,                0.87617,                0.83008,                 0.8916,                0.55761,                  1.497,                0.80851,                 1.5586,              0.0088441,              0.0088441,              0.0088441
                    669,                0.46618,                0.21299,                0.80095,                0.87699,                0.82905,                0.89172,                 0.5577,                 1.4949,                 0.8114,                 1.5663,              0.0088408,              0.0088408,              0.0088408
                    670,                0.45847,                0.20765,                0.80207,                0.87636,                0.82937,                0.89145,                0.55803,                 1.4943,                 0.8138,                 1.5829,              0.0088375,              0.0088375,              0.0088375
                    671,                0.45194,                0.21469,                0.80112,                0.87471,                0.83033,                0.89213,                0.55704,                 1.4971,                0.81455,                 1.5943,              0.0088341,              0.0088341,              0.0088341
                    672,                0.45738,                0.20944,                0.80035,                0.87767,                0.82889,                0.89207,                0.55664,                 1.4931,                0.82301,                 1.5879,              0.0088308,              0.0088308,              0.0088308
                    673,                0.46768,                0.21088,                0.80076,                  0.879,                0.82841,                0.89217,                0.55747,                 1.4922,                0.82548,                 1.5872,              0.0088274,              0.0088274,              0.0088274
                    674,                0.45455,                0.21016,                0.79809,                0.87695,                0.82588,                0.89032,                0.55769,                 1.4926,                0.81776,                 1.5868,              0.0088241,              0.0088241,              0.0088241
                    675,                0.46245,                0.21123,                0.79715,                0.87986,                0.82729,                0.88973,                0.55716,                 1.4913,                0.80504,                 1.5736,              0.0088207,              0.0088207,              0.0088207
                    676,                0.46488,                 0.2113,                0.79735,                0.87916,                0.82666,                0.88904,                0.55807,                   1.49,                0.80078,                 1.5603,              0.0088174,              0.0088174,              0.0088174
                    677,                0.45271,                0.20662,                0.80014,                0.88044,                0.82698,                 0.8891,                0.55793,                 1.4912,                 0.8042,                 1.5555,               0.008814,               0.008814,               0.008814
                    678,                0.44907,                0.21493,                0.80142,                0.87726,                0.82598,                0.88849,                0.55801,                   1.49,                0.80942,                 1.5568,              0.0088106,              0.0088106,              0.0088106
                    679,                0.45265,                0.21238,                0.79764,                0.88205,                0.81765,                0.88708,                0.55787,                 1.4914,                0.81638,                  1.561,              0.0088073,              0.0088073,              0.0088073
                    680,                0.46246,                 0.2117,                0.79891,                0.87497,                0.82394,                0.88641,                 0.5579,                 1.4929,                0.82348,                 1.5622,              0.0088039,              0.0088039,              0.0088039
                    681,                0.45216,                0.20813,                 0.7997,                0.87954,                0.82362,                0.88701,                0.55764,                 1.4976,                0.83074,                 1.5678,              0.0088005,              0.0088005,              0.0088005
                    682,                 0.4516,                0.20709,                0.79841,                0.87958,                0.82192,                 0.8872,                0.55858,                 1.4942,                0.82663,                 1.5714,              0.0087971,              0.0087971,              0.0087971
                    683,                0.45956,                0.21063,                0.80146,                0.87684,                0.82107,                0.88604,                0.55616,                 1.4943,                0.82563,                 1.5704,              0.0087937,              0.0087937,              0.0087937
                    684,                0.46188,                0.20704,                0.79827,                0.87405,                0.82171,                 0.8851,                0.55783,                 1.4962,                0.83147,                 1.5617,              0.0087903,              0.0087903,              0.0087903
                    685,                0.44949,                0.20369,                0.79762,                0.87832,                0.82034,                0.88549,                0.55781,                 1.4973,                0.83207,                 1.5609,              0.0087869,              0.0087869,              0.0087869
                    686,                0.45238,                0.21159,                0.79787,                0.87458,                0.82027,                0.88336,                0.55734,                 1.4951,                0.83189,                 1.5616,              0.0087835,              0.0087835,              0.0087835
                    687,                0.44616,                0.20903,                0.79722,                0.87645,                0.82027,                0.88392,                0.55698,                  1.495,                0.82995,                 1.5571,              0.0087801,              0.0087801,              0.0087801
                    688,                0.45342,                0.20618,                0.79966,                 0.8761,                0.82169,                0.88562,                0.55612,                 1.4952,                0.82861,                 1.5538,              0.0087767,              0.0087767,              0.0087767
                    689,                0.45719,                0.20976,                0.79724,                0.87386,                0.82298,                0.88572,                0.55544,                 1.4936,                0.82722,                 1.5502,              0.0087733,              0.0087733,              0.0087733
                    690,                0.45513,                 0.2106,                0.79825,                0.87917,                0.82107,                0.88512,                0.55357,                 1.4934,                0.83209,                 1.5521,              0.0087699,              0.0087699,              0.0087699
                    691,                0.45143,                0.20435,                0.79672,                0.88214,                 0.8182,                0.88625,                0.55421,                  1.492,                 0.8325,                 1.5616,              0.0087665,              0.0087665,              0.0087665
                    692,                0.45044,                0.20765,                0.79899,                0.87537,                0.82602,                0.88872,                0.55628,                 1.4907,                0.83167,                  1.572,               0.008763,               0.008763,               0.008763
                    693,                0.44438,                0.20201,                 0.7987,                0.87573,                0.82235,                0.88825,                0.55663,                 1.4917,                0.84177,                 1.5772,              0.0087596,              0.0087596,              0.0087596
                    694,                0.44791,                0.20562,                0.79919,                 0.8774,                 0.8174,                0.88734,                0.55671,                  1.491,                0.85201,                 1.5794,              0.0087562,              0.0087562,              0.0087562
                    695,                0.44765,                0.20649,                0.79808,                0.87726,                0.81852,                 0.8876,                0.55737,                 1.4919,                0.85324,                 1.5861,              0.0087527,              0.0087527,              0.0087527
                    696,                0.44535,                0.22042,                0.79726,                0.87821,                0.81979,                0.88811,                0.55704,                 1.4897,                 0.8423,                 1.5803,              0.0087493,              0.0087493,              0.0087493
                    697,                0.45004,                0.20541,                0.79967,                0.88013,                0.81919,                0.88808,                0.55831,                 1.4888,                 0.8436,                  1.575,              0.0087459,              0.0087459,              0.0087459
                    698,                0.45056,                0.20594,                0.79964,                0.88011,                0.81788,                0.88695,                0.55756,                 1.4892,                0.84008,                 1.5836,              0.0087424,              0.0087424,              0.0087424
                    699,                0.44957,                0.20567,                0.80164,                0.88292,                0.81971,                 0.8872,                0.55797,                  1.491,                0.83852,                 1.5906,               0.008739,               0.008739,               0.008739
                    700,                0.44867,                0.20432,                0.79865,                0.88222,                0.81931,                0.88583,                0.55637,                 1.4944,                0.84581,                 1.5924,              0.0087355,              0.0087355,              0.0087355
                    701,                0.45023,                0.21287,                0.79768,                0.88274,                 0.8158,                0.88485,                0.55464,                 1.4954,                0.84788,                 1.5923,               0.008732,               0.008732,               0.008732
                    702,                0.44306,                0.20565,                0.79712,                 0.8798,                0.81781,                0.88551,                0.55526,                 1.4963,                 0.8413,                  1.592,              0.0087286,              0.0087286,              0.0087286
                    703,                0.45129,                0.21321,                0.79601,                0.87724,                0.81667,                0.88427,                0.55592,                  1.495,                0.84091,                 1.5932,              0.0087251,              0.0087251,              0.0087251
                    704,                0.45287,                0.20888,                0.79868,                0.87841,                0.81754,                0.88637,                0.55652,                 1.4952,                0.84647,                 1.5874,              0.0087216,              0.0087216,              0.0087216
                    705,                0.44709,                0.20282,                0.80005,                 0.8798,                0.81898,                 0.8883,                0.55692,                 1.4959,                0.85069,                 1.5873,              0.0087181,              0.0087181,              0.0087181
                    706,                0.45491,                0.20751,                0.79965,                0.87778,                0.81624,                0.88684,                0.55588,                 1.4977,                0.84631,                 1.5933,              0.0087147,              0.0087147,              0.0087147
                    707,                0.44717,                0.20247,                0.79936,                0.87723,                0.82005,                 0.8875,                0.55572,                 1.4988,                0.83553,                 1.5975,              0.0087112,              0.0087112,              0.0087112
                    708,                0.44919,                0.20318,                0.79757,                0.87852,                 0.8219,                0.88826,                0.55581,                 1.4955,                0.83574,                 1.5934,              0.0087077,              0.0087077,              0.0087077
                    709,                0.44451,                0.20555,                 0.7983,                0.87905,                0.82283,                0.88784,                 0.5546,                 1.4949,                0.83206,                 1.5917,              0.0087042,              0.0087042,              0.0087042
                    710,                 0.4463,                0.20631,                0.79842,                0.88059,                0.82171,                 0.8877,                0.55525,                 1.4938,                0.83532,                 1.5874,              0.0087007,              0.0087007,              0.0087007
                    711,                0.45846,                0.21164,                0.79766,                0.88032,                0.81868,                0.88612,                0.55546,                 1.4953,                0.84067,                 1.5891,              0.0086972,              0.0086972,              0.0086972
                    712,                 0.4484,                0.20487,                0.79749,                0.88211,                0.81935,                0.88644,                0.55532,                 1.4952,                0.83757,                 1.5825,              0.0086937,              0.0086937,              0.0086937
                    713,                 0.4554,                0.20991,                0.79836,                 0.8804,                0.82187,                0.88718,                0.55565,                 1.4963,                0.83238,                 1.5776,              0.0086902,              0.0086902,              0.0086902
                    714,                0.45217,                0.20781,                0.79694,                 0.8808,                0.82043,                0.88715,                0.55639,                 1.4928,                0.83012,                 1.5707,              0.0086867,              0.0086867,              0.0086867
                    715,                0.44233,                0.21528,                0.80141,                 0.8776,                0.82171,                0.88816,                0.55704,                 1.4915,                0.81418,                 1.5683,              0.0086831,              0.0086831,              0.0086831
                    716,                0.46039,                0.20942,                0.79935,                 0.8762,                0.82243,                  0.887,                 0.5575,                 1.4913,                0.81556,                 1.5639,              0.0086796,              0.0086796,              0.0086796
                    717,                0.46137,                0.21189,                0.79776,                0.87445,                0.82493,                0.88786,                0.55706,                  1.492,                0.81814,                 1.5634,              0.0086761,              0.0086761,              0.0086761
                    718,                0.44736,                0.20791,                0.79725,                0.87746,                0.82761,                0.88917,                0.55747,                 1.4908,                0.81926,                 1.5615,              0.0086726,              0.0086726,              0.0086726
                    719,                0.44487,                 0.2061,                0.79945,                0.87598,                0.82525,                0.88836,                 0.5579,                 1.4922,                0.81968,                 1.5605,               0.008669,               0.008669,               0.008669
                    720,                0.45858,                0.20808,                0.79745,                0.87763,                0.82191,                0.88906,                0.55789,                 1.4915,                0.81936,                 1.5562,              0.0086655,              0.0086655,              0.0086655
                    721,                0.45256,                0.20581,                0.79848,                0.87819,                0.82219,                0.88859,                0.55755,                 1.4915,                0.81892,                 1.5584,              0.0086619,              0.0086619,              0.0086619
                    722,                0.43933,                0.20797,                 0.7982,                0.87732,                0.82394,                 0.8887,                0.55793,                 1.4923,                0.81328,                 1.5718,              0.0086584,              0.0086584,              0.0086584
                    723,                0.44782,                0.21005,                 0.7999,                0.87763,                 0.8257,                0.89032,                0.55987,                 1.4945,                0.81825,                 1.5728,              0.0086548,              0.0086548,              0.0086548
                    724,                0.45287,                0.20915,                0.79861,                 0.8808,                0.82678,                0.89171,                0.55876,                 1.4945,                0.81718,                 1.5678,              0.0086513,              0.0086513,              0.0086513
                    725,                0.44643,                 0.2054,                0.79768,                0.88081,                0.82841,                0.89223,                0.55718,                 1.4978,                0.82031,                 1.5692,              0.0086477,              0.0086477,              0.0086477
                    726,                  0.447,                0.20599,                0.79631,                0.88046,                0.82879,                0.89149,                0.55688,                 1.4987,                0.82212,                 1.5724,              0.0086442,              0.0086442,              0.0086442
                    727,                0.44673,                0.20294,                0.79688,                0.88198,                0.82541,                0.88954,                0.55603,                 1.4975,                0.83365,                 1.5725,              0.0086406,              0.0086406,              0.0086406
                    728,                0.44391,                 0.2086,                 0.7965,                0.88355,                0.82352,                0.88845,                0.55599,                 1.4974,                0.83148,                 1.5668,               0.008637,               0.008637,               0.008637
                    729,                0.44977,                 0.2097,                0.79546,                0.88232,                0.81973,                0.88747,                0.55435,                 1.4962,                0.83572,                 1.5642,              0.0086335,              0.0086335,              0.0086335
                    730,                0.44671,                0.20467,                0.79776,                0.88263,                0.81596,                0.88477,                0.55354,                  1.496,                0.85106,                 1.5643,              0.0086299,              0.0086299,              0.0086299
                    731,                0.44871,                0.20984,                0.79351,                0.88216,                0.81848,                 0.8855,                0.55502,                 1.4961,                0.84844,                 1.5689,              0.0086263,              0.0086263,              0.0086263
                    732,                 0.4416,                0.20561,                0.79772,                0.88201,                0.82171,                0.88787,                0.55631,                 1.4951,                0.83418,                  1.569,              0.0086227,              0.0086227,              0.0086227
                    733,                0.44418,                0.20103,                0.79672,                0.88043,                0.82157,                0.88734,                0.55756,                  1.495,                0.83154,                 1.5703,              0.0086191,              0.0086191,              0.0086191
                    734,                0.44291,                0.20696,                 0.7976,                 0.8779,                0.82398,                0.88889,                0.55899,                 1.4942,                0.82917,                 1.5746,              0.0086155,              0.0086155,              0.0086155
                    735,                 0.4515,                0.20321,                0.79783,                0.87493,                0.82405,                0.88956,                0.55789,                 1.4937,                0.83364,                 1.5849,              0.0086119,              0.0086119,              0.0086119
                    736,                0.44183,                0.20008,                 0.7967,                0.87541,                0.82251,                0.88857,                 0.5583,                 1.4954,                 0.8374,                 1.5902,              0.0086083,              0.0086083,              0.0086083
                    737,                0.44518,                0.20009,                0.79476,                0.87439,                0.82115,                0.88835,                0.55876,                 1.4939,                0.83757,                 1.5896,              0.0086047,              0.0086047,              0.0086047
                    738,                0.44401,                0.20933,                0.79583,                0.87695,                0.81904,                 0.8889,                0.55917,                 1.4923,                 0.8398,                 1.5882,              0.0086011,              0.0086011,              0.0086011
                    739,                0.44415,                0.20306,                0.79669,                  0.878,                0.82283,                0.88947,                0.55884,                  1.495,                0.83034,                 1.5896,              0.0085975,              0.0085975,              0.0085975
                    740,                0.44377,                0.20136,                0.79748,                0.87898,                0.82522,                 0.8907,                0.55926,                  1.494,                0.82056,                 1.5859,              0.0085939,              0.0085939,              0.0085939
                    741,                 0.4457,                0.20266,                0.79605,                0.87977,                0.82283,                0.89081,                0.55855,                 1.4942,                0.82181,                 1.5835,              0.0085903,              0.0085903,              0.0085903
                    742,                0.44264,                0.20347,                 0.7972,                0.87711,                0.82485,                0.89079,                0.55819,                 1.4924,                0.82177,                 1.5864,              0.0085866,              0.0085866,              0.0085866
                    743,                0.44904,                0.20536,                 0.7984,                0.87857,                0.82688,                0.89097,                0.55875,                 1.4929,                0.82155,                 1.5874,               0.008583,               0.008583,               0.008583
                    744,                0.45261,                0.20297,                 0.7969,                0.87569,                0.82314,                0.88999,                0.55894,                 1.4944,                0.82274,                 1.5894,              0.0085794,              0.0085794,              0.0085794
                    745,                0.44198,                0.20508,                0.79781,                0.87747,                0.82418,                0.88875,                0.55817,                 1.4955,                0.82796,                 1.5838,              0.0085757,              0.0085757,              0.0085757
                    746,                0.44485,                0.20618,                0.79657,                0.87999,                0.82282,                0.88835,                0.55769,                 1.4961,                 0.8336,                 1.5768,              0.0085721,              0.0085721,              0.0085721
                    747,                0.44202,                0.20272,                 0.7954,                0.88029,                0.82059,                0.88877,                0.55719,                 1.4956,                0.83649,                 1.5771,              0.0085685,              0.0085685,              0.0085685
                    748,                0.44813,                0.20246,                0.79601,                0.88151,                0.81819,                0.88847,                0.55802,                 1.4945,                0.83619,                 1.5767,              0.0085648,              0.0085648,              0.0085648
                    749,                0.44245,                0.20054,                0.79975,                0.88228,                0.82188,                 0.8888,                0.55717,                 1.4948,                0.83417,                 1.5755,              0.0085612,              0.0085612,              0.0085612
                    750,                0.43712,                0.20868,                0.79791,                0.87948,                0.82231,                0.88973,                0.55718,                 1.4947,                0.82929,                 1.5714,              0.0085575,              0.0085575,              0.0085575
                    751,                0.44834,                0.21998,                0.79648,                0.88273,                0.82302,                0.88882,                0.55567,                 1.4956,                 0.8229,                 1.5643,              0.0085538,              0.0085538,              0.0085538
                    752,                0.44899,                0.20656,                 0.7974,                0.88118,                0.82522,                0.88971,                0.55663,                 1.4968,                0.81668,                 1.5627,              0.0085502,              0.0085502,              0.0085502
                    753,                0.44274,                0.19968,                0.79552,                0.88425,                0.82027,                0.88807,                0.55516,                 1.4975,                0.82445,                 1.5666,              0.0085465,              0.0085465,              0.0085465
                    754,                0.44754,                0.20243,                0.79791,                0.88633,                0.82142,                0.88778,                0.55608,                 1.4969,                0.83311,                  1.569,              0.0085428,              0.0085428,              0.0085428
                    755,                0.44341,                0.20295,                0.79481,                 0.8824,                0.82059,                0.88637,                0.55635,                 1.4946,                0.84414,                 1.5636,              0.0085392,              0.0085392,              0.0085392
                    756,                 0.4465,                0.20482,                0.79727,                 0.8822,                0.82107,                0.88614,                0.55608,                  1.497,                0.84232,                 1.5608,              0.0085355,              0.0085355,              0.0085355
                    757,                0.44453,                0.20303,                0.79686,                0.87891,                0.82187,                0.88563,                0.55517,                 1.4973,                0.84301,                 1.5634,              0.0085318,              0.0085318,              0.0085318
